age,exit,travel,dept,homeDist,edu,id,envrStf,gender,jobLvl,jobStf,marital,monthSal,pastComp,overtime,salInc,relStf,workYrs,wlBal,compYrs,lastPromYrs,currManYrs
39,No,Rarely,Sales,6,Bachelor,1588,Very High,Male,3,High,Married,8237,2,No,11,Low,11,Better,7,7,6
29,No,Frequently,Research & Development,2,Below College,1590,Low,Male,2,Very High,Divorced,8853,1,No,19,Very High,6,Best,6,1,3
50,No,Rarely,Sales,9,Bachelor,1591,High,Male,5,High,Married,19331,4,Yes,16,High,27,Better,1,0,0
23,No,Rarely,Research & Development,10,Bachelor,1592,Very High,Male,1,High,Married,2073,2,No,16,Very High,4,Better,2,2,2
36,No,Frequently,Research & Development,6,Master,1594,Low,Male,2,Low,Married,5562,3,Yes,13,Very High,9,Better,3,0,2
42,No,Rarely,Research & Development,9,College,1595,Very High,Male,5,Very High,Single,19613,8,No,22,Very High,24,Better,1,0,1
35,No,Rarely,Research & Development,28,Bachelor,1596,Medium,Male,2,High,Married,3407,1,No,17,Very High,10,Good,10,6,8
34,No,Frequently,Research & Development,10,Master,1597,Very High,Male,2,High,Married,5063,1,No,14,Medium,8,Good,8,7,7
40,No,Rarely,Sales,14,College,1598,Very High,Female,2,Low,Married,4639,1,No,15,High,5,Better,5,1,2
43,No,Rarely,Research & Development,27,Bachelor,1599,Very High,Male,1,Medium,Divorced,4876,5,No,12,High,8,Better,6,0,2
35,No,Rarely,Research & Development,7,College,1601,High,Male,1,Very High,Married,2690,1,No,18,Very High,1,Good,1,0,1
46,No,Rarely,Sales,1,Master,1602,Very High,Male,4,Low,Single,17567,1,No,15,Medium,27,Bad,26,0,12
28,Yes,Rarely,Research & Development,24,Bachelor,1604,High,Male,1,Medium,Married,2408,1,Yes,17,High,1,Better,1,0,0
22,No,None,Research & Development,26,College,1605,Medium,Female,1,High,Married,2814,1,Yes,14,Medium,4,Good,4,1,3
50,No,Frequently,Research & Development,20,Doctor,1606,Medium,Male,4,High,Married,11245,2,Yes,15,High,32,Better,30,12,13
32,No,Rarely,Research & Development,5,Master,1607,Medium,Female,1,Very High,Married,3312,3,No,17,Very High,6,Better,3,0,2
44,No,Rarely,Research & Development,7,Bachelor,1608,Medium,Female,5,Very High,Divorced,19049,0,Yes,14,Very High,23,Good,22,1,10
30,No,Rarely,Research & Development,7,Bachelor,1609,Medium,Male,1,Medium,Married,2141,1,No,12,Medium,6,Good,6,1,1
45,No,Rarely,Research & Development,5,Doctor,1611,High,Female,2,Low,Single,5769,1,Yes,14,Low,10,Better,10,1,4
45,No,None,Sales,26,Bachelor,1612,Low,Male,2,Low,Married,4385,1,No,15,Low,10,Better,10,4,5
31,No,Frequently,Sales,2,Master,1613,Very High,Male,2,Low,Single,5332,7,No,13,Very High,10,Better,5,0,3
36,No,Rarely,Research & Development,12,Master,1614,High,Female,2,High,Married,4663,9,Yes,12,Medium,7,Better,3,1,1
34,No,Frequently,Research & Development,10,Master,1615,High,Male,2,Very High,Divorced,4724,1,No,13,Low,9,Better,9,7,2
49,No,Rarely,Research & Development,25,Master,1617,High,Female,1,Low,Married,3211,1,No,14,Very High,10,Good,9,1,4
39,No,Rarely,Research & Development,10,Doctor,1618,Medium,Male,2,Low,Married,5377,2,No,13,Very High,10,Better,7,7,7
27,No,Rarely,Research & Development,19,Bachelor,1619,Very High,Male,1,Low,Divorced,4066,1,No,11,Low,7,Better,7,0,7
35,No,Rarely,Research & Development,18,Doctor,1621,Medium,Male,2,Low,Married,5208,1,No,11,Very High,16,Better,16,1,10
28,No,Rarely,Research & Development,27,Bachelor,1622,Medium,Female,2,Low,Divorced,4877,0,No,21,Medium,6,Good,5,0,0
21,No,Rarely,Research & Development,5,Below College,1623,High,Male,1,Very High,Single,3117,1,No,18,High,3,Better,2,2,2
18,Yes,Frequently,Sales,3,College,1624,Medium,Female,1,Very High,Single,1569,1,Yes,12,High,0,Best,0,0,0
47,No,Rarely,Human Resources,26,Master,1625,Very High,Female,5,High,Married,19658,3,No,11,High,27,Better,5,1,0
39,No,Rarely,Research & Development,3,College,1627,High,Male,2,High,Divorced,3069,0,No,15,Very High,11,Better,10,0,7
40,No,Rarely,Research & Development,15,Bachelor,1628,Low,Female,3,High,Married,10435,1,No,13,Very High,18,Better,18,14,12
35,No,None,Research & Development,8,Master,1630,High,Female,2,High,Married,4148,1,No,12,Very High,15,Better,14,2,9
37,No,Rarely,Research & Development,19,Bachelor,1631,High,Male,2,High,Married,5768,3,No,17,Low,9,Good,4,0,2
39,No,Frequently,Research & Development,4,Bachelor,1633,Low,Female,2,High,Single,5042,0,No,13,Very High,10,Bad,9,3,8
45,No,Rarely,Research & Development,2,College,1635,Very High,Female,2,Very High,Divorced,5770,1,No,19,Low,10,Better,10,3,9
38,No,Rarely,Research & Development,2,College,1638,Very High,Female,3,High,Married,7756,3,Yes,19,Very High,10,Best,5,0,2
35,Yes,Rarely,Sales,10,Bachelor,1639,Very High,Male,3,Low,Married,10306,9,No,17,High,15,Better,13,6,0
37,No,Rarely,Research & Development,10,Bachelor,1640,Medium,Female,1,Medium,Married,3936,1,No,11,Low,8,Bad,8,7,7
40,No,Rarely,Research & Development,16,Bachelor,1641,High,Female,3,Very High,Single,7945,6,Yes,15,Very High,18,Good,4,3,3
44,No,Frequently,Human Resources,1,Doctor,1642,Low,Male,2,Very High,Married,5743,4,Yes,11,High,14,Better,10,0,2
48,No,Frequently,Research & Development,4,Doctor,1644,High,Male,4,Very High,Married,15202,2,No,25,Medium,23,Better,2,2,2
35,Yes,Rarely,Sales,15,College,1645,Low,Male,2,Very High,Divorced,5440,6,Yes,14,Very High,7,Good,2,2,2
24,No,Frequently,Research & Development,2,Below College,1646,Low,Female,1,Very High,Single,3760,1,Yes,13,High,6,Better,6,1,3
27,No,Rarely,Research & Development,8,Bachelor,1647,Medium,Female,1,High,Married,3517,7,No,17,Low,5,Better,3,0,2
27,No,Frequently,Research & Development,2,Bachelor,1648,Very High,Male,1,Very High,Single,2580,2,No,13,High,6,Good,4,1,2
40,Yes,Rarely,Research & Development,7,Bachelor,1649,Low,Male,1,Low,Single,2166,3,Yes,14,Medium,10,Bad,4,0,3
29,No,Rarely,Sales,10,Bachelor,1650,High,Male,2,High,Single,5869,9,No,11,High,8,Better,5,1,4
36,No,Rarely,Research & Development,5,Master,1651,Medium,Female,3,Low,Married,8008,4,No,12,High,9,Better,3,0,2
25,No,Frequently,Research & Development,2,Below College,1653,Very High,Male,2,High,Divorced,5206,1,No,17,High,7,Better,7,0,7
39,No,Rarely,Research & Development,12,Bachelor,1654,Very High,Male,2,Medium,Married,5295,4,No,21,High,7,Better,5,1,0
49,No,Rarely,Research & Development,22,Master,1655,Low,Female,4,Medium,Married,16413,3,No,16,Medium,27,Better,4,1,2
50,No,Rarely,Research & Development,17,Doctor,1656,Very High,Female,3,Low,Divorced,13269,5,No,15,High,19,Better,14,1,11
20,No,Rarely,Sales,2,Bachelor,1657,High,Female,1,High,Single,2783,1,No,19,Low,2,Better,2,2,2
34,No,Rarely,Research & Development,3,Bachelor,1658,Very High,Female,2,Medium,Divorced,5433,1,No,12,High,11,Better,11,7,9
36,No,Rarely,Research & Development,7,Bachelor,1659,Low,Male,1,Medium,Single,2013,2,No,11,High,15,Better,4,1,3
49,No,Rarely,Research & Development,6,Below College,1661,High,Female,4,High,Married,13966,2,Yes,19,Medium,30,Better,15,2,12
36,No,None,Research & Development,1,Master,1662,Very High,Female,2,High,Married,4374,0,No,15,High,4,Better,3,1,2
36,No,Rarely,Research & Development,3,College,1664,Very High,Male,2,Low,Divorced,6842,6,No,20,Low,13,Better,5,0,4
54,No,Rarely,Research & Development,22,Doctor,1665,Medium,Female,4,High,Married,17426,3,No,25,High,36,Better,10,4,7
43,No,Rarely,Research & Development,15,College,1666,High,Male,4,High,Married,17603,1,No,24,Low,14,Better,14,6,11
35,Yes,Frequently,Sales,12,Master,1667,Very High,Male,2,Very High,Single,4581,3,Yes,24,Low,13,Best,11,6,7
38,No,Frequently,Research & Development,1,Bachelor,1668,Very High,Male,2,Very High,Married,4735,7,No,15,Very High,19,Best,13,2,9
29,No,Rarely,Sales,5,Bachelor,1669,Low,Male,2,Medium,Divorced,4187,1,Yes,13,Medium,10,Good,10,0,9
33,No,Rarely,Sales,2,Master,1670,Very High,Male,2,Very High,Divorced,5505,1,No,14,High,6,Better,6,0,4
32,No,Rarely,Research & Development,2,Bachelor,1671,Very High,Male,2,Medium,Divorced,5470,0,No,13,High,10,Good,9,1,6
31,No,Rarely,Sales,5,Master,1673,Low,Female,2,Very High,Married,5476,1,No,11,Low,10,Better,10,0,2
49,No,Rarely,Research & Development,16,Bachelor,1674,Very High,Female,1,Low,Divorced,2587,4,Yes,16,Medium,17,Good,2,2,2
38,No,Frequently,Research & Development,2,Bachelor,1675,Very High,Female,1,Medium,Single,2440,1,No,22,Medium,4,Better,4,3,3
47,No,Rarely,Sales,2,Master,1676,Medium,Female,4,Medium,Divorced,15972,6,No,14,High,29,Better,3,1,2
49,No,Rarely,Research & Development,1,Bachelor,1677,High,Male,4,High,Single,15379,4,No,14,Low,23,Better,8,0,0
41,No,Rarely,Sales,23,College,1678,Very High,Male,3,High,Single,7082,3,Yes,16,Very High,21,Better,2,0,2
20,No,Rarely,Sales,9,Below College,1680,Very High,Male,1,Low,Single,2728,1,No,11,Low,2,Better,2,0,2
33,No,None,Sales,16,Bachelor,1681,High,Female,2,Very High,Divorced,5368,1,Yes,25,High,7,Better,6,1,2
36,No,Rarely,Research & Development,26,Master,1682,Low,Male,2,High,Married,5347,6,No,14,Medium,10,Good,3,0,2
44,No,Rarely,Human Resources,1,Bachelor,1683,High,Female,1,Very High,Divorced,3195,4,Yes,18,Low,8,Better,2,2,2
23,Yes,Rarely,Research & Development,8,Below College,1684,Very High,Male,1,High,Single,3989,1,Yes,11,Low,5,Better,5,1,2
38,No,Rarely,Research & Development,4,College,1687,Very High,Female,1,High,Married,3306,7,No,19,Very High,7,Good,0,0,0
53,No,Rarely,Research & Development,24,Master,1689,Medium,Male,3,Very High,Married,7005,3,No,15,High,11,Better,4,1,2
48,Yes,Frequently,Sales,7,College,1691,Very High,Female,1,High,Married,2655,2,Yes,11,High,19,Better,9,7,7
32,Yes,Rarely,Research & Development,2,Master,1692,Very High,Male,1,Medium,Single,1393,1,No,12,Low,1,Better,1,0,0
26,No,None,Research & Development,7,Bachelor,1693,Very High,Male,1,Very High,Single,2570,1,No,20,High,7,Better,7,5,7
55,No,Rarely,Research & Development,22,Bachelor,1694,Low,Male,1,Medium,Divorced,3537,5,No,12,Very High,8,Better,4,1,2
34,No,Rarely,Research & Development,5,College,1696,Medium,Male,2,Very High,Married,3986,1,No,14,High,15,Best,15,4,13
60,No,Rarely,Research & Development,1,Master,1697,High,Male,3,Very High,Divorced,10883,3,No,20,High,19,Best,1,0,0
33,No,Rarely,Research & Development,21,Bachelor,1698,Medium,Male,1,Medium,Married,2028,1,No,18,Very High,14,Better,14,2,13
37,No,Frequently,Sales,1,Master,1700,High,Male,2,Very High,Divorced,9525,1,No,14,High,6,Good,6,1,3
34,No,Rarely,Research & Development,19,Bachelor,1701,Medium,Female,1,Very High,Married,2929,1,No,12,Medium,10,Better,10,8,7
23,Yes,Rarely,Sales,7,Bachelor,1702,High,Male,1,Very High,Divorced,2275,1,Yes,21,Medium,3,Better,3,0,2
44,No,Rarely,Research & Development,2,Bachelor,1703,High,Female,3,Very High,Married,7879,1,Yes,19,Medium,9,Better,8,6,7
35,No,Frequently,Research & Development,2,Master,1704,Low,Male,1,Very High,Single,4930,0,Yes,14,High,6,Best,5,1,4
43,No,Rarely,Sales,2,Bachelor,1706,Very High,Male,2,Very High,Married,7847,1,Yes,17,Low,10,Better,10,8,8
24,No,Rarely,Research & Development,9,Bachelor,1707,High,Male,1,High,Married,4401,1,No,16,Very High,5,Better,5,0,4
41,No,Rarely,Sales,6,Bachelor,1708,Very High,Male,3,High,Single,9241,1,No,12,Medium,10,Better,10,8,7
29,No,Rarely,Research & Development,9,Master,1709,Very High,Female,1,High,Married,2974,9,No,17,High,9,Better,5,1,2
36,No,Rarely,Sales,2,Master,1710,High,Female,2,Very High,Single,4502,3,No,15,High,17,Good,13,6,7
45,No,None,Research & Development,1,Below College,1712,High,Male,3,High,Married,10748,3,No,23,Very High,25,Good,23,14,4
24,Yes,Rarely,Human Resources,22,Below College,1714,Very High,Male,1,High,Married,1555,1,No,11,High,1,Better,1,0,0
47,Yes,Frequently,Sales,9,Bachelor,1716,High,Male,4,High,Married,12936,7,No,11,High,25,Bad,23,14,10
26,No,Rarely,Research & Development,17,Master,1718,Very High,Male,1,High,Married,2305,1,No,15,High,3,Best,3,0,2
45,No,Rarely,Research & Development,28,College,1719,Very High,Female,4,Medium,Single,16704,1,No,11,High,21,Better,21,8,6
32,No,Frequently,Research & Development,10,Bachelor,1720,Low,Male,1,High,Married,3433,6,No,13,Low,10,Good,5,1,3
31,No,Rarely,Research & Development,2,Master,1721,Medium,Male,1,High,Married,3477,1,No,14,Very High,6,Best,5,0,3
41,No,None,Human Resources,4,Bachelor,1722,High,Male,2,Medium,Married,6430,6,No,19,Medium,10,Better,3,1,2
40,No,Rarely,Research & Development,8,College,1724,Medium,Female,2,Low,Married,6516,2,Yes,16,Medium,18,Better,1,0,0
24,No,Rarely,Research & Development,29,Below College,1725,Medium,Male,1,Low,Divorced,3907,1,No,13,Medium,6,Best,6,1,2
46,No,Rarely,Research & Development,13,Master,1727,High,Male,2,Medium,Single,5562,6,No,14,Very High,19,Better,10,0,9
35,No,Rarely,Research & Development,27,Master,1728,Very High,Male,2,High,Married,6883,2,No,16,Medium,17,Better,7,0,7
30,No,Rarely,Research & Development,16,Below College,1729,Medium,Male,1,Very High,Married,2862,1,No,12,Medium,10,Good,10,0,8
47,No,None,Sales,2,Master,1731,High,Male,2,Medium,Married,4978,7,No,11,Very High,4,Bad,1,0,0
46,No,Rarely,Sales,2,Bachelor,1732,High,Male,3,Very High,Divorced,10368,4,Yes,12,Medium,13,Good,10,0,3
36,Yes,Rarely,Sales,13,Doctor,1733,Medium,Male,2,Low,Divorced,6134,5,Yes,13,Medium,16,Better,2,2,2
32,Yes,Rarely,Sales,1,College,1734,Low,Male,2,Medium,Single,6735,6,No,15,Medium,10,Better,0,0,0
23,No,Rarely,Research & Development,4,Below College,1735,High,Female,1,Medium,Single,3295,1,No,13,High,3,Bad,3,1,2
31,No,Frequently,Research & Development,24,Below College,1736,Very High,Female,2,Very High,Single,5238,2,No,20,Very High,9,Good,5,1,4
39,No,None,Research & Development,1,Bachelor,1737,Very High,Male,2,Very High,Married,6472,1,Yes,15,Very High,9,Better,9,5,8
32,No,Rarely,Sales,19,Bachelor,1739,Very High,Male,3,High,Married,9610,3,No,13,High,10,Bad,4,0,2
40,No,Rarely,Sales,7,Master,1740,Medium,Male,5,Medium,Single,19833,1,No,14,Medium,21,Good,21,12,8
45,No,Rarely,Human Resources,4,Bachelor,1744,High,Female,3,High,Married,9756,4,No,21,High,9,Best,5,0,3
30,No,Frequently,Research & Development,2,Master,1745,Very High,Female,1,Low,Single,4968,0,No,16,Very High,10,Better,9,0,7
24,No,Frequently,Human Resources,10,Bachelor,1746,Low,Male,1,Very High,Married,2145,0,No,14,Very High,3,Better,2,2,1
30,Yes,Frequently,Human Resources,8,Bachelor,1747,High,Female,1,Very High,Divorced,2180,6,No,11,High,6,Good,4,1,2
31,No,Rarely,Sales,5,Bachelor,1749,Low,Male,2,High,Married,8346,1,No,19,High,6,Better,5,0,2
27,No,Rarely,Research & Development,8,Bachelor,1751,High,Female,1,Very High,Single,3445,1,No,11,High,6,Good,6,1,4
29,Yes,Rarely,Sales,9,Bachelor,1752,Medium,Female,1,Medium,Single,2760,1,No,13,High,2,Better,2,2,2
29,No,Frequently,Research & Development,1,Bachelor,1753,Very High,Male,2,High,Single,6294,8,Yes,12,Very High,10,Best,3,0,2
30,No,Rarely,Sales,15,College,1754,High,Male,3,Low,Divorced,7140,2,No,11,Low,12,Better,7,1,7
34,No,Rarely,Research & Development,2,Master,1755,Very High,Male,1,Very High,Married,2932,0,Yes,14,Low,6,Better,5,1,2
33,No,None,Sales,2,Bachelor,1756,Very High,Female,2,Medium,Single,5147,8,No,15,Very High,13,Good,11,1,7
49,No,Rarely,Sales,11,Master,1757,Very High,Female,2,Very High,Single,4507,3,No,12,High,8,Best,5,0,4
33,Yes,Rarely,Sales,16,Bachelor,1758,Low,Female,3,Low,Single,8564,2,Yes,20,High,11,Good,0,0,0
38,No,Frequently,Research & Development,2,College,1760,High,Female,1,Medium,Married,2468,4,No,14,Medium,9,Good,6,0,5
31,Yes,Rarely,Sales,16,Master,1761,Low,Male,3,High,Married,8161,2,No,13,Low,10,Better,1,0,0
29,No,Rarely,Research & Development,4,Bachelor,1762,Very High,Female,1,Low,Divorced,2109,1,No,13,High,1,Better,1,0,0
30,No,Rarely,Research & Development,16,Bachelor,1763,High,Male,2,High,Married,5294,3,No,16,High,10,Better,7,1,7
32,No,None,Research & Development,5,Master,1764,Medium,Male,1,Medium,Single,2718,2,No,14,Medium,12,Better,7,0,7
38,No,Rarely,Research & Development,18,Bachelor,1766,Medium,Male,2,Very High,Married,5811,3,Yes,16,High,15,Better,1,1,0
43,Yes,Frequently,Research & Development,17,Bachelor,1767,High,Male,1,High,Married,2437,9,Yes,16,Very High,6,Better,1,0,0
42,No,Rarely,Research & Development,12,Bachelor,1768,Medium,Male,1,Medium,Divorced,2766,8,No,22,Medium,7,Good,5,0,4
55,No,Rarely,Research & Development,2,Bachelor,1770,High,Male,5,Low,Married,19038,8,No,12,Medium,34,Better,1,0,0
33,No,None,Research & Development,4,Bachelor,1771,Very High,Male,2,Medium,Divorced,3055,5,No,15,Very High,11,Good,9,1,7
41,No,Rarely,Research & Development,9,Master,1772,High,Male,1,Low,Divorced,2289,1,No,20,Medium,5,Better,5,0,4
34,No,None,Sales,10,Bachelor,1774,Very High,Male,2,High,Divorced,4001,1,Yes,14,High,15,Better,15,0,7
53,No,None,Research & Development,1,Master,1775,Low,Female,4,High,Married,12965,4,Yes,20,Very High,27,Good,3,0,2
43,No,Rarely,Human Resources,2,Bachelor,1778,Medium,Male,1,Very High,Single,3539,0,No,13,Medium,10,Better,9,1,8
34,No,Rarely,Sales,3,College,1779,Very High,Female,2,Very High,Single,6029,5,No,12,Low,6,Better,2,2,2
21,Yes,Rarely,Sales,7,Below College,1780,Medium,Male,1,Medium,Single,2679,1,No,13,Medium,1,Better,1,1,0
38,No,Rarely,Research & Development,6,College,1782,Very High,Female,1,High,Married,3702,1,No,11,Medium,5,Better,5,0,4
22,Yes,Rarely,Research & Development,8,Below College,1783,High,Female,1,Low,Married,2398,1,Yes,17,High,1,Better,1,0,0
31,No,Rarely,Sales,29,Master,1784,Low,Female,2,Very High,Married,5468,1,No,14,Low,13,Better,12,5,7
51,No,Rarely,Research & Development,3,Bachelor,1786,Low,Female,3,High,Married,13116,2,No,11,Very High,15,Better,2,2,2
37,No,Rarely,Sales,9,College,1787,Medium,Male,2,Medium,Married,4189,1,No,14,Low,5,Better,5,0,3
46,No,Rarely,Research & Development,2,Master,1789,High,Male,5,Very High,Divorced,19328,7,Yes,17,High,24,Better,2,2,2
36,No,Rarely,Research & Development,10,Bachelor,1790,Very High,Male,3,Low,Married,8321,7,Yes,13,Very High,15,Better,12,5,7
44,Yes,Frequently,Research & Development,1,College,1792,High,Male,1,Medium,Divorced,2342,1,Yes,12,High,6,Good,5,2,3
37,No,Rarely,Human Resources,8,College,1794,High,Male,2,Medium,Divorced,4071,2,No,13,High,19,Good,10,4,7
35,Yes,Rarely,Sales,27,Bachelor,1797,High,Male,2,Very High,Single,5813,1,Yes,18,Very High,10,Better,10,7,7
33,No,Rarely,Research & Development,8,Master,1798,Very High,Male,1,Low,Married,3143,6,No,19,Medium,14,Better,10,7,6
28,No,Rarely,Research & Development,1,Bachelor,1799,High,Male,1,Very High,Married,2044,1,No,11,High,5,Best,5,0,3
39,No,Rarely,Research & Development,10,Below College,1800,High,Male,3,High,Single,13464,7,No,21,High,9,Better,4,2,2
46,No,None,Sales,26,College,1801,Medium,Male,2,Medium,Single,7991,8,No,15,High,6,Better,2,2,2
40,No,Rarely,Research & Development,2,College,1802,High,Female,1,Low,Married,3377,4,No,17,Very High,7,Good,4,0,2
42,No,Rarely,Research & Development,13,Bachelor,1803,Medium,Male,2,Low,Married,5538,5,No,18,High,10,Good,0,0,0
35,No,None,Research & Development,2,College,1804,Medium,Male,2,Very High,Divorced,5762,2,No,14,High,15,Better,7,1,7
38,No,None,Human Resources,2,Bachelor,1805,Low,Male,1,Medium,Divorced,2592,5,No,13,Very High,13,Better,11,3,8
34,Yes,Frequently,Research & Development,9,Master,1807,Very High,Male,2,Low,Married,5346,4,No,17,High,11,Good,7,0,7
37,Yes,Rarely,Research & Development,10,Master,1809,Very High,Male,2,Low,Single,4213,1,No,15,Medium,10,Bad,10,0,8
39,No,Frequently,Sales,20,Bachelor,1812,High,Male,2,Very High,Divorced,4127,2,No,18,Very High,7,Better,2,2,2
43,No,None,Research & Development,9,Bachelor,1813,Low,Male,1,High,Single,2438,4,No,13,High,7,Good,3,1,2
41,No,Rarely,Research & Development,5,Bachelor,1814,Medium,Male,2,Medium,Single,6870,3,No,12,Low,11,Bad,3,1,2
41,No,Rarely,Sales,4,Below College,1815,High,Female,3,High,Divorced,10447,0,Yes,13,Very High,23,Best,22,13,5
30,No,Rarely,Research & Development,10,Bachelor,1816,Low,Female,3,High,Single,9667,9,No,14,Medium,9,Better,7,0,2
26,Yes,Rarely,Human Resources,20,College,1818,Very High,Female,1,Medium,Married,2148,0,Yes,11,High,6,Better,5,1,4
46,Yes,Rarely,Research & Development,21,College,1821,Very High,Female,2,Medium,Married,8926,4,No,22,Very High,13,Best,9,3,7
40,No,Rarely,Research & Development,1,Bachelor,1822,High,Female,2,Very High,Divorced,6513,4,No,17,Very High,12,Better,5,0,3
34,No,Rarely,Sales,8,College,1823,Medium,Male,2,High,Married,6799,1,No,21,High,10,Better,10,4,8
58,No,None,Sales,2,Bachelor,1824,Medium,Male,4,Medium,Divorced,16291,4,No,22,Very High,37,Good,16,14,14
35,No,Rarely,Research & Development,23,Master,1826,Medium,Male,1,High,Married,2705,0,No,16,Medium,6,Best,5,0,3
47,No,Rarely,Research & Development,4,Bachelor,1827,High,Female,3,Medium,Divorced,10333,8,Yes,12,High,28,Better,22,14,10
40,No,Rarely,Research & Development,12,Bachelor,1829,Medium,Female,2,Low,Divorced,4448,2,No,12,Medium,15,Better,7,7,7
54,No,Rarely,Research & Development,7,Master,1830,Very High,Female,2,Very High,Married,6854,4,No,15,Medium,14,Good,7,1,7
31,No,Frequently,Sales,7,Master,1833,Low,Female,3,Low,Married,9637,2,No,14,Very High,9,Better,3,2,2
28,No,Rarely,Research & Development,1,Bachelor,1834,High,Female,1,Low,Married,3591,1,No,25,High,3,Better,3,1,2
38,No,Rarely,Sales,2,Master,1835,Medium,Female,2,Very High,Married,5405,2,Yes,20,Low,20,Good,4,0,3
26,No,Rarely,Sales,10,Bachelor,1836,High,Male,2,Very High,Single,4684,1,No,13,Low,5,Better,5,1,2
58,No,Frequently,Research & Development,15,Master,1837,Low,Male,4,High,Married,15787,2,Yes,14,Medium,23,Better,2,2,2
18,No,None,Research & Development,14,Bachelor,1839,Medium,Female,1,High,Single,1514,1,No,16,High,0,Bad,0,0,0
31,Yes,Rarely,Human Resources,18,Doctor,1842,Very High,Male,1,Low,Married,2956,0,No,17,High,2,Better,1,0,0
29,Yes,Rarely,Human Resources,13,Bachelor,1844,Low,Male,1,Low,Divorced,2335,4,Yes,15,Very High,4,Better,2,2,0
45,No,None,Sales,2,Master,1845,High,Female,2,High,Married,5154,4,No,22,Medium,10,Best,8,5,7
36,No,Rarely,Research & Development,2,Master,1847,Very High,Female,2,Medium,Married,6962,4,Yes,22,Very High,15,Better,1,0,0
43,No,Frequently,Sales,2,Master,1849,Low,Male,2,Very High,Married,5675,1,No,20,High,7,Better,7,7,7
27,No,Frequently,Research & Development,5,College,1850,Very High,Female,1,Very High,Single,2379,0,Yes,14,High,6,Good,5,0,2
29,No,Frequently,Research & Development,20,Below College,1852,Very High,Male,1,Very High,Married,3812,1,No,13,Medium,11,Best,11,3,10
32,No,Frequently,Sales,10,Master,1853,Very High,Male,2,Very High,Single,4648,8,No,13,High,4,Best,0,0,0
42,No,None,Research & Development,10,Master,1854,High,Male,1,High,Married,2936,3,No,22,Medium,10,Good,6,3,3
47,No,Rarely,Research & Development,9,Master,1856,Medium,Female,1,High,Single,2105,4,No,12,High,7,Better,2,2,0
46,No,Rarely,Research & Development,2,College,1857,Very High,Male,3,Very High,Divorced,8578,3,No,14,High,12,Good,9,4,7
28,No,None,Human Resources,1,College,1858,High,Male,1,Very High,Divorced,2706,1,No,15,Medium,3,Better,3,2,2
29,No,Rarely,Research & Development,29,Below College,1859,Very High,Male,2,High,Divorced,6384,8,No,17,Very High,11,Better,7,1,6
42,No,Rarely,Research & Development,8,Bachelor,1860,Very High,Male,1,High,Single,3968,4,No,13,Very High,8,Better,0,0,0
32,Yes,Rarely,Sales,2,Master,1862,High,Male,2,Medium,Single,9907,7,Yes,12,High,7,Good,2,2,2
46,No,Rarely,Sales,3,Bachelor,1863,Low,Female,4,Low,Divorced,13225,2,No,12,Very High,25,Better,19,2,8
27,No,Rarely,Sales,23,Below College,1864,Medium,Female,2,High,Married,3540,1,No,21,Very High,9,Better,9,5,8
29,No,Rarely,Human Resources,6,Below College,1865,Very High,Male,1,Medium,Married,2804,1,No,11,Very High,1,Better,1,0,0
43,No,Rarely,Research & Development,6,Bachelor,1866,Low,Female,5,High,Married,19392,7,No,13,Very High,21,Better,16,6,14
48,No,Rarely,Research & Development,10,Bachelor,1867,Very High,Male,5,Medium,Married,19665,4,No,12,Very High,29,Better,22,12,9
29,Yes,Frequently,Research & Development,24,College,1868,Very High,Male,1,Very High,Single,2439,1,Yes,24,Medium,1,Good,1,1,0
46,Yes,Rarely,Sales,10,Bachelor,1869,High,Female,3,Medium,Married,7314,5,No,21,High,14,Better,8,0,7
27,No,Frequently,Research & Development,15,Bachelor,1870,Very High,Female,1,Low,Married,4774,0,No,19,Very High,8,Good,7,7,3
39,No,Rarely,Research & Development,19,Master,1871,Very High,Male,2,Very High,Divorced,3902,8,No,14,Medium,7,Better,2,2,2
55,No,Rarely,Research & Development,2,Master,1873,Medium,Male,1,Very High,Married,2662,8,No,20,Medium,19,Best,5,0,4
28,No,Rarely,Sales,3,Bachelor,1875,Medium,Female,1,Medium,Married,2856,1,No,19,Very High,1,Better,1,0,0
30,Yes,Rarely,Sales,9,Bachelor,1876,Medium,Male,1,Very High,Single,1081,1,No,13,High,1,Good,1,0,0
22,Yes,Rarely,Research & Development,7,Below College,1878,Very High,Male,1,Medium,Single,2472,1,Yes,23,Low,1,Better,1,0,0
36,No,Rarely,Sales,10,Master,1880,Medium,Female,2,High,Married,5673,1,Yes,13,Low,10,Better,10,1,7
31,No,Rarely,Research & Development,20,Bachelor,1881,Medium,Male,2,High,Divorced,4197,1,No,11,Low,10,Better,10,0,2
34,No,Rarely,Sales,4,Bachelor,1882,High,Male,3,Very High,Married,9713,2,Yes,13,Very High,9,Better,5,1,0
29,No,Rarely,Research & Development,7,Bachelor,1883,Very High,Male,1,Low,Single,2062,3,No,14,Medium,11,Better,3,1,2
37,No,Rarely,Research & Development,7,Master,1885,Very High,Male,2,Low,Married,4284,5,Yes,22,High,16,Better,5,0,4
35,No,Rarely,Research & Development,16,College,1886,Very High,Female,2,Medium,Married,4788,0,Yes,11,Very High,4,Better,3,0,2
